gene_name,gene_id,chrom,start,end,n_snps,fst_afr_sas,fst_afr_mel,fst_mel_sas,fst_afr_eur,fst_eur_mel,pbs1_african,pbs2_african,pbs3_melanesian,pbs4_melanesian
MMP14,ENSG00000157227,chr14,22826559,22859041,213,0.5388885718695773,0.6693624040144099,0.6289698260772935,0.5149026779117326,0.6216349093250891,0.44468802341226943,0.4291212112620876,0.6620443561840458,0.6776111683342276
LRP10,ENSG00000197324,chr14,22861739,22891713,120,0.4884818175814703,0.7227527839257794,0.6758554944895967,0.45506845510658667,0.5659275898707621,0.41332599151326865,0.5276984383692322,0.869519702499912,0.7551472556439485
REM2,ENSG00000139890,chr14,22873221,22897678,89,0.6380695467908416,0.7690205888673975,0.789354519160245,0.5945135118412301,0.6500503836165951,0.4620755806771698,0.6590641705463457,1.0033511210515187,0.8063625311823428
RBM23,ENSG00000100461,chr14,22883203,22929182,247,0.5906597730092984,0.5166591559199069,0.5292427032853637,0.45712845517182293,0.5050750107515697,0.4334145997040962,0.31728334042018796,0.2936185931762122,0.4097498524601204
PRMT5,ENSG00000100462,chr14,22910524,22939408,155,0.5432723942722181,0.1262980740740741,0.4094308147073366,0.35264663385960726,0.24092020238206988,0.19600781779359328,0.14711530402497264,0.0,0.0
HAUS4,ENSG00000092036,chr14,22936227,22967161,126,0.5528370482464648,0.30936373513831056,0.39887654977164266,0.3803211050776705,0.23861088725503957,0.33300961563992026,0.28804254784341976,0.03713236765717537,0.08209943545367587
RP11-298I3.5,ENSG00000259132,chr14,22936269,22992258,226,0.4820822973071013,0.5693576890974998,0.4955471406925864,0.3749099547069472,0.4322965418908933,0.40806773950903774,0.37309046415336616,0.43440969902984433,0.469386974385516
AJUBA,ENSG00000129474,chr14,22961176,22992551,131,0.3172228514619986,0.7242229207298984,0.6250211766456666,0.41670334522466196,0.6105551690373119,0.3444317268332413,0.4420943696474406,0.9437306965880269,0.8460680537738278
C14orf93,ENSG00000100802,chr14,22975893,23020166,177,0.2889875175243668,0.6550404868488777,0.6378388304546984,0.2884503630639462,0.583454011961807,0.19486378431598783,0.2644399570529896,0.8694644377063662,0.7998882649693644
PSMB5,ENSG00000100804,chr14,23006542,23045230,79,0.26551998202080823,0.5288097976056604,0.4423280441191327,0.33731532509859147,0.3991997795382162,0.2385507731229995,0.3272283167777068,0.5139426666192182,0.4252651229645109
PSMB11,ENSG00000222028,chr14,23032211,23054060,119,0.32723422191182233,0.5720940387911205,0.4979317000608831,0.2993292754918363,0.4780363755167588,0.27809537399069356,0.2772058353735017,0.5707564503526029,0.5716459889697948
CDH24,ENSG00000139880,chr14,23037061,23067538,189,0.315190198896571,0.5658154426065888,0.5033510874423535,0.33201935733643045,0.48331529870879864,0.2565139069218507,0.2887296095581101,0.5777716809016971,0.5455559782654377
ACIN1,ENSG00000100813,chr14,23048563,23105614,339,0.26991080515076826,0.3993174458467471,0.41672616542236024,0.3467982581291934,0.3974942675747768,0.14258937192650184,0.21444991601427965,0.36709930814955727,0.2952387640617795
C14orf119,ENSG00000179933,chr14,23085504,23110456,151,0.2843544949306283,0.38481161327882774,0.36612265441227826,0.2653756436254966,0.3352262592537925,0.18224863650454073,0.19295709634377586,0.3035781017056069,0.2928696418663719
LMLN2,ENSG00000283654,chr14,23089061,23114989,162,0.2671373405342336,0.3460900445931574,0.34380775926227425,0.34023259907758385,0.36225819288089023,0.15714054958468396,0.195415890103761,0.2676450702835651,0.22936972976448802
CEBPE,ENSG00000092067,chr14,23107305,23129255,151,0.3018679859535383,0.4276177859710045,0.3818296861330573,0.3322910955119613,0.41644321777503185,0.21815204796451074,0.21161887885883018,0.33979625644388856,0.346329425549569
SLC7A8,ENSG00000092068,chr14,23115294,23193674,536,0.4314106352437841,0.5917302360834948,0.5338338368051584,0.5006746552138364,0.5834930231045758,0.3486053930820113,0.3572362364279633,0.5472217439133061,0.5385909005673541
RNF212B,ENSG00000215277,chr14,23175315,23283477,727,0.3901226706309509,0.3677178502537846,0.40157219888931345,0.3755914638750674,0.3731716676200162,0.2197337960475666,0.23114369830182588,0.23868574894030437,0.22727584668604517
HOMEZ,ENSG00000215271,chr14,23262421,23309447,236,0.3899513374919059,0.45139865901654075,0.4258410466803135,0.3977937904273948,0.39651553537101636,0.26987540383115227,0.30125181335902607,0.3305078522766829,0.2991314427488091
PPP1R3E,ENSG00000235194,chr14,23285651,23312859,132,0.5750921392952216,0.655671771478223,0.5334811196467055,0.6275471022641215,0.5749991561395069,0.5797930342938282,0.5990702487634788,0.4863668895496454,0.4670896750799947
BCL2L2,ENSG00000129473,chr14,23288789,23321751,163,0.513193130433243,0.6418789599573246,0.5864961590759479,0.6002269496961187,0.595347841469653,0.4318417897921569,0.5195075337193295,0.59504245925457,0.5073767153273975
BCL2L2-PABPN1,ENSG00000258643,chr14,23296832,23336175,202,0.5362276338682531,0.5900090323731105,0.5215116814960018,0.6260972000877163,0.6196643050012575,0.4614290529728887,0.454339274993888,0.4301910967318812,0.4372808747108819
PABPN1,ENSG00000100836,chr14,23311456,23336163,125,0.5795843842248914,0.538291899237975,0.5357405163455127,0.6418022928242569,0.6125916331904625,0.4360111243438222,0.4256083317738351,0.33681127976916664,0.3472140723391538
SLC22A17,ENSG00000092096,chr14,23336305,23362912,159,0.32463683184716663,0.5915477788686958,0.5133723573486897,0.320782241073626,0.48783014173286393,0.2838144983313607,0.30654743811109914,0.6115658349261494,0.5888328951464109
EFS,ENSG00000100842,chr14,23346402,23375752,154,0.42587882926352455,0.5391578311805726,0.41080308077825645,0.4172222090428752,0.45140544616673645,0.4003098222670221,0.35712667327339254,0.374389839325481,0.41757298831911044
IL25,ENSG00000166090,chr14,23362808,23386403,65,0.16461800464802473,0.2801120972549544,0.22671986235784586,0.199394486539209,0.23618020587717567,0.12570602805853326,0.14081166315333593,0.2029537416664285,0.18784810657162582
CMTM5,ENSG00000166091,chr14,23366772,23389772,47,0.05047878305601144,0.21858515756148678,0.23749833245956894,0.1025044261938754,0.16578367480894562,0.01364796094801135,0.08676683232863104,0.23300114091923257,0.15988226953861287
MYH6,ENSG00000197616,chr14,23371981,23418273,6,0.0716108000643209,0.21421461449942458,0.03960537788073115,0.05811710091537595,0.07188108059188199,0.1374823968164174,0.11317524243267306,0.1035891734574054,0.12789632784114974
MYH7,ENSG00000092054,chr14,23402739,23445660,86,0.4064936400651421,0.364300395256917,0.37308472339304094,0.3242855680804713,0.44146500020690593,0.2538963116533989,0.13128794101997954,0.1991328351529944,0.32174120578641374
NGDN,ENSG00000129460,chr14,23459688,23519862,321,0.46144881377973396,0.3252083608590525,0.36364895232535366,0.5496599232166868,0.3830663672602862,0.28010957296047573,0.3540548743312186,0.1132417455556114,0.039296444184868495
ZFHX2,ENSG00000136367,chr14,23510856,23566192,247,0.35909049854062086,0.4363059890928743,0.29306021649926467,0.36489499172242723,0.32070516074072625,0.3356504676980818,0.3202543074986861,0.23759324086335298,0.2529894010627487
THTPA,ENSG00000259431,chr14,23545987,23570271,104,0.36815254493061894,0.3370152482456604,0.3938509901833527,0.24197634020333833,0.12762880052996953,0.1847405690504948,0.2757518550555448,0.22626271887249055,0.1352514328674406
AP1G2,ENSG00000213983,chr14,23549564,23578070,107,0.12464975863394483,0.2397727485350275,0.17811252427475224,0.1170427234652278,0.17967769156358698,0.10555864401870892,0.10027919121196162,0.1685792312936622,0.17385868410040956
JPH4,ENSG00000092051,chr14,23558034,23588790,110,0.24229709571799124,0.48395522204453195,0.5065671831201051,0.3098459762217603,0.506257505188558,0.11632854496322026,0.1633305292261501,0.545233193318967,0.49823120905603724
DHRS2,ENSG00000100867,chr14,23620114,23655639,244,0.5936392860472127,0.7310865825714319,0.6056214740660042,0.6637282308383151,0.5705745895381052,0.6417178850675652,0.7789471050139524,0.671647934418736,0.534418714472349
DHRS4,ENSG00000157326,chr14,23943733,23979279,35,0.27945705394908815,0.3284075937237992,0.27242895563799174,0.3445974268835419,0.38640348225621185,0.20390514547606434,0.1660957866942179,0.1941985152811418,0.2320078740629882
DHRS4L2,ENSG00000187630,chr14,23959873,24016408,118,0.28420614832943547,0.5790764929448255,0.5132461740082634,0.316349309849032,0.6050563056339314,0.23983522546126246,0.15830013191583436,0.6254689298023913,0.7070040233478194
CARMIL3,ENSG00000186648,chr14,24042008,24079729,191,0.37597556834279244,0.6602284949126981,0.688006306626121,0.4524057343321017,0.654992239746194,0.19313769215783494,0.30875710990850547,0.8863442389976727,0.7707248212470024
CPNE6,ENSG00000100884,chr14,24060836,24088100,135,0.28508744755015136,0.7018689501901179,0.6796144512753126,0.33604084441760196,0.7122148515989685,0.2037935020276347,0.18710783950424303,1.0064286226544574,1.0231142851778494
NRL,ENSG00000129535,chr14,24068661,24125010,298,0.39753080485271497,0.6099692889203876,0.5482345285391703,0.37794374339331027,0.6122251571859073,0.32682821882662927,0.23446206620177745,0.6147015777741669,0.7070677303990187
PCK2,ENSG00000100889,chr14,24084052,24120598,201,0.41183349880911696,0.6792764978895353,0.604026264882355,0.40518033029021494,0.6442982966670547,0.3707568508350361,0.3115050376559567,0.7664190403461986,0.8256708535252781
DCAF11,ENSG00000100897,chr14,24104194,24135242,145,0.4068899542297537,0.06570879216920118,0.32358251410810307,0.12106758312693014,0.06377976820180078,0.09969880766212924,0.06555491724780288,0.0,0.0024121864144679567
RP11-468E2.6,ENSG00000259371,chr14,24110955,24141829,135,0.39909143174072265,0.04131951418738868,0.41899610208550936,0.22007899848192158,0.09405379787957775,0.00425605473568702,0.0959923621106024,0.03794137921304064,0.0
FITM1,ENSG00000139914,chr14,24120658,24142849,89,0.3928239288305651,0.4159858779033415,0.4361606068839435,0.4378696227998155,0.10501711685587005,0.23189037245899818,0.5014504484989617,0.30593974231492327,0.03637966627495981
PSME1,ENSG00000092010,chr14,24126162,24148967,88,0.43827150500185824,0.5246199815588972,0.4106331077493087,0.36389022370035035,0.08687225059377496,0.3958355122908794,0.5525726983900832,0.3478052436937126,0.1910680575945088
EMC9,ENSG00000100908,chr14,24128958,24151591,90,0.3547110521922719,0.4511981231671553,0.3965082781346292,0.3001911673631914,0.07437070554155069,0.26652595433975335,0.43984220285647607,0.33349182835163504,0.16017557983491232
PSME2,ENSG00000100911,chr14,24133361,24157570,105,0.3143119471043647,0.5602743288457575,0.5891731924255872,0.2395517020094906,0.6256939104791699,0.15467658158388647,0.05638498993736035,0.6669276395765354,0.7652192312230616
RNF31,ENSG00000092098,chr14,24136682,24170660,172,0.3268842040278481,0.6937554334876712,0.6168052699460694,0.2410524394524395,0.6910117558133758,0.3099985892881156,0.1423709029652852,0.873372669993035,1.0410003563158654
RP11-468E2.4,ENSG00000259529,chr14,24137547,24176452,191,0.36433502784089816,0.7626551573090157,0.694911191283582,0.29035494975709675,0.7155898468075591,0.35208621103066107,0.2619468224115403,1.0861549518989448,1.1762943405180655
IRF9,ENSG00000213928,chr14,24151264,24176565,128,0.36829117911664805,0.8188558036432986,0.7634937593012389,0.24123418736978172,0.7961571062250494,0.36300396685913183,0.19705914299704674,1.3454579330721121,1.5114027569341972
REC8,ENSG00000100918,chr14,24161852,24190257,151,0.4103555112138723,0.8270662582560486,0.742032889113161,0.2773155649382065,0.7844549763033177,0.46407952962565446,0.2725219535411282,1.2907672239199917,1.482324800004518
IPO4,ENSG00000196497,chr14,24170218,24198869,152,0.43583649169027355,0.7660315251172152,0.6748611473412601,0.41177883028571155,0.6284822451015055,0.45073855381464967,0.4965312673761239,1.0018303416088488,0.9560376280473746
RP11-468E2.2,ENSG00000259522,chr14,24170394,24200416,162,0.4379145117626623,0.7706369877353145,0.6800232407423722,0.40282455072856055,0.6236431223752253,0.4545218686774436,0.5053881024547842,1.0179274554678723,0.9670612216905317
TM9SF1,ENSG00000100926,chr14,24179148,24205687,145,0.3966374956647912,0.6527191037860859,0.5707076497723355,0.3132224492087539,0.5767112415651452,0.3586206495366152,0.2868327378593746,0.6990006777908638,0.7707885894681045
RP11-468E2.1,ENSG00000254692,chr14,24179156,24223473,228,0.41486025633912216,0.6346146072540028,0.5232451674575985,0.3563077040758627,0.5292316513946181,0.4009771480009819,0.3469739727533179,0.6058254639009073,0.6598286391485713
TSSK4,ENSG00000139908,chr14,24195695,24218362,115,0.2909684054159649,0.42812191302252744,0.338582244811867,0.2750229053830403,0.31281722069532775,0.24465750115022014,0.2526448476933666,0.3141719438233057,0.3061845972801592
CHMP4A,ENSG00000254505,chr14,24199614,24223830,120,0.35211156949075917,0.5302503129982924,0.40375957202154206,0.37914727129386827,0.38301889396469635,0.33624039448872023,0.3746499030789531,0.419314912508297,0.38090540391806416
MDP1,ENSG00000213920,chr14,24203942,24226070,104,0.42882600218296957,0.5567633129259558,0.4947869542692239,0.41596137852803566,0.49862972346708906,0.34546884718344234,0.3305145795006274,0.4681825220973619,0.4831367897801768
NEDD8-MDP1,ENSG00000255526,chr14,24203954,24242352,179,0.4406348100036665,0.5830033043978423,0.5893684730794657,0.47927158574351714,0.5961427101769494,0.28278535709608765,0.3102549629759358,0.5918916243340939,0.5644220184542459
NEDD8,ENSG00000129559,chr14,24206856,24242367,165,0.4546084848469938,0.6586646356049233,0.6745170386863759,0.5003346178539648,0.6488680869303708,0.27934800629708223,0.3610565732951786,0.7955418053952137,0.7138332383971171
GMPR2,ENSG00000100938,chr14,24222421,24249242,132,0.47985821174382176,0.7590247308235127,0.7255790191614738,0.5516920060898038,0.6691840640209059,0.3918114389306322,0.5595713108600822,1.0312495293513375,0.8634896574218875
TINF2,ENSG00000092330,chr14,24229642,24252674,117,0.48447017654173724,0.7562557769150918,0.7129055169520762,0.5886279759200084,0.7061298991025705,0.4131260425575136,0.5376378662061143,0.9985098269919994,0.8739980033433987
TGM1,ENSG00000092295,chr14,24239113,24274432,210,0.45858762883296433,0.7600551608589889,0.7017046347417311,0.5257867109889885,0.7455380027322471,0.41562457296993827,0.40242026169730905,1.0117216459992124,1.0249259572718417
RABGGTA,ENSG00000100949,chr14,24255537,24281611,142,0.4002469367580916,0.7912407967139429,0.621237227215193,0.3950257074226046,0.6903244608888559,0.5534829495831204,0.4484564822183861,1.0130908790420032,1.1181173464067373
DHRS1,ENSG00000157379,chr14,24280597,24309780,154,0.4333407137424155,0.7503535947506892,0.6076542107904784,0.4711537051513346,0.6354620155389716,0.5100475452732526,0.5078213326967586,0.8776621960275179,0.879888408604012
NOP9,ENSG00000196943,chr14,24289849,24319124,135,0.5433640871331812,0.7452369934042732,0.6714958075625469,0.5062362168055445,0.6670749938650554,0.5190423841402431,0.4866407892645189,0.8483791677294279,0.8807807626051519
CIDEB,ENSG00000136305,chr14,24295095,24321430,127,0.6191970851516936,0.855257227700503,0.6994779988146491,0.6574370171092275,0.7007004849511201,0.8480180526019617,0.8988931791005004,1.0847790434742688,1.03390391697573
LTB4R2,ENSG00000213906,chr14,24295733,24322053,131,0.5635517927270873,0.8503673359066838,0.691137443529713,0.59655067755396,0.7204010245431609,0.776899278814874,0.7664386777738942,1.1226726155904607,1.1331332166314403
LTB4R,ENSG00000213903,chr14,24301449,24328036,148,0.5855307674365421,0.7633044299710967,0.7435069625945347,0.6341237213796571,0.7736257884804125,0.4805416269127556,0.4804373358084739,0.9604388512763204,0.9605431423806021
